tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end_station_id,end station name,end station latitude,end station longitude,bikeid,usertype,birth_year,gender
395,2014/8/1 9:11,2014/8/1 9:18,257,Lispenard St & Broadway,40.71939226,-74.00247214,417,Barclay St & Church St,40.71291224,-74.01020234,20937,Subscriber,1978,2
298,2014/8/1 9:11,2014/8/1 9:16,375,Mercer St & Bleecker St,40.72679454,-73.99695094,293,Lafayette St & E 8 St,40.73028666,-73.9907647,21027,Subscriber,1992,1
535,2014/8/1 9:11,2014/8/1 9:20,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,516,E 47 St & 1 Ave,40.75206862,-73.96784384,21501,Subscriber,1983,2
675,2014/8/1 9:11,2014/8/1 9:23,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,466,W 25 St & 6 Ave,40.74395411,-73.99144871,21511,Subscriber,1979,1
962,2014/8/1 9:11,2014/8/1 9:27,546,E 30 St & Park Ave S,40.74444921,-73.98303529,479,9 Ave & W 45 St,40.76019252,-73.9912551,17077,Subscriber,1948,1
503,2014/8/1 9:11,2014/8/1 9:20,521,8 Ave & W 31 St,40.75044999,-73.99481051,434,9 Ave & W 18 St,40.74317449,-74.00366443,15990,Subscriber,1953,1
203,2014/8/1 9:11,2014/8/1 9:15,515,W 43 St & 10 Ave,40.76009437,-73.99461843,488,W 39 St & 9 Ave,40.75645824,-73.99372222,18068,Subscriber,1981,2
2575,2014/8/1 9:11,2014/8/1 9:54,358,Christopher St & Greenwich St,40.73291553,-74.00711384,358,Christopher St & Greenwich St,40.73291553,-74.00711384,15270,Subscriber,1965,1
728,2014/8/1 9:11,2014/8/1 9:24,495,W 47 St & 10 Ave,40.76269882,-73.99301222,509,9 Ave & W 22 St,40.7454973,-74.00197139,18423,Subscriber,1996,1
349,2014/8/1 9:11,2014/8/1 9:17,505,6 Ave & W 33 St,40.74901271,-73.98848395,493,W 45 St & 6 Ave,40.7568001,-73.98291153,18580,Subscriber,1901,1
397,2014/8/1 9:11,2014/8/1 9:18,477,W 41 St & 8 Ave,40.75640548,-73.9900262,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,15224,Subscriber,1985,1
255,2014/8/1 9:12,2014/8/1 9:16,536,1 Ave & E 30 St,40.74144387,-73.97536082,507,E 25 St & 2 Ave,40.73912601,-73.97973776,16941,Customer,\N,0
92,2014/8/1 9:12,2014/8/1 9:13,285,Broadway & E 14 St,40.73454567,-73.99074142,357,E 11 St & Broadway,40.73261787,-73.99158043,15539,Subscriber,1978,1
749,2014/8/1 9:12,2014/8/1 9:24,486,Broadway & W 29 St,40.7462009,-73.98855723,521,8 Ave & W 31 St,40.75044999,-73.99481051,19023,Customer,\N,0
432,2014/8/1 9:12,2014/8/1 9:19,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16239,Subscriber,1978,1
592,2014/8/1 9:12,2014/8/1 9:21,442,W 27 St & 7 Ave,40.746647,-73.993915,517,E 41 St & Madison Ave,40.752141,-73.979782,18843,Subscriber,1952,1
1330,2014/8/1 9:12,2014/8/1 9:34,546,E 30 St & Park Ave S,40.74444921,-73.98303529,311,Norfolk St & Broome St,40.7172274,-73.98802084,17116,Subscriber,1957,2
445,2014/8/1 9:12,2014/8/1 9:19,521,8 Ave & W 31 St,40.75044999,-73.99481051,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,15740,Subscriber,1983,2
1262,2014/8/1 9:12,2014/8/1 9:33,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,195,Liberty St & Broadway,40.70905623,-74.01043382,16730,Subscriber,1950,2
726,2014/8/1 9:12,2014/8/1 9:24,394,E 9 St & Avenue C,40.72521311,-73.97768752,127,Barrow St & Hudson St,40.73172428,-74.00674436,21647,Subscriber,1969,1
1604,2014/8/1 9:12,2014/8/1 9:39,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,263,Elizabeth St & Hester St,40.71729,-73.996375,17937,Subscriber,1970,1
485,2014/8/1 9:12,2014/8/1 9:20,351,Front St & Maiden Ln,40.70530954,-74.00612572,3002,South End Ave & Liberty St,40.711512,-74.015756,16693,Subscriber,1992,1
724,2014/8/1 9:12,2014/8/1 9:24,521,8 Ave & W 31 St,40.75044999,-73.99481051,510,W 51 St & 6 Ave,40.7606597,-73.98042047,16135,Subscriber,1971,1
483,2014/8/1 9:12,2014/8/1 9:20,320,Leonard St & Church St,40.717571,-74.005549,415,Pearl St & Hanover Square,40.7047177,-74.00926027,15799,Subscriber,1983,1
218,2014/8/1 9:12,2014/8/1 9:16,486,Broadway & W 29 St,40.7462009,-73.98855723,444,Broadway & W 24 St,40.7423543,-73.98915076,19103,Subscriber,1972,2
754,2014/8/1 9:12,2014/8/1 9:25,523,W 38 St & 8 Ave,40.75466591,-73.99138152,137,E 56 St & Madison Ave,40.761628,-73.972924,21065,Subscriber,1983,1
568,2014/8/1 9:12,2014/8/1 9:21,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15726,Subscriber,1942,1
845,2014/8/1 9:12,2014/8/1 9:26,445,E 10 St & Avenue A,40.72740794,-73.98142006,2004,6 Ave & Broome St,40.724399,-74.004704,18754,Subscriber,1965,1
229,2014/8/1 9:12,2014/8/1 9:16,504,1 Ave & E 15 St,40.73221853,-73.98165557,545,E 23 St & 1 Ave,40.736502,-73.97809472,19165,Subscriber,1991,1
208,2014/8/1 9:12,2014/8/1 9:15,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,359,E 47 St & Park Ave,40.75510267,-73.97498696,16013,Subscriber,1979,1
284,2014/8/1 9:12,2014/8/1 9:17,358,Christopher St & Greenwich St,40.73291553,-74.00711384,404,9 Ave & W 14 St,40.7405826,-74.00550867,17219,Subscriber,1979,2
645,2014/8/1 9:12,2014/8/1 9:23,448,W 37 St & 10 Ave,40.75660359,-73.9979009,153,E 40 St & 5 Ave,40.75206231,-73.9816324,17461,Subscriber,1989,1
1476,2014/8/1 9:12,2014/8/1 9:37,305,E 58 St & 3 Ave,40.76095756,-73.96724467,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16457,Subscriber,1966,2
449,2014/8/1 9:12,2014/8/1 9:20,168,W 18 St & 6 Ave,40.73971301,-73.99456405,472,E 32 St & Park Ave,40.7457121,-73.98194829,18466,Subscriber,1974,1
1516,2014/8/1 9:12,2014/8/1 9:37,349,Rivington St & Ridge St,40.71850211,-73.98329859,526,E 33 St & 5 Ave,40.74765947,-73.98490707,14608,Subscriber,1986,1
507,2014/8/1 9:12,2014/8/1 9:21,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,21204,Subscriber,1969,1
747,2014/8/1 9:12,2014/8/1 9:25,229,Great Jones St,40.72743423,-73.99379025,491,E 24 St & Park Ave S,40.74096374,-73.98602213,20721,Subscriber,1987,1
278,2014/8/1 9:12,2014/8/1 9:17,2012,E 27 St & 1 Ave,40.739445,-73.976806,472,E 32 St & Park Ave,40.7457121,-73.98194829,18098,Subscriber,1979,1
353,2014/8/1 9:12,2014/8/1 9:18,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15148,Subscriber,1985,1
762,2014/8/1 9:12,2014/8/1 9:25,496,E 16 St & 5 Ave,40.73726186,-73.99238967,493,W 45 St & 6 Ave,40.7568001,-73.98291153,20686,Subscriber,1970,1
462,2014/8/1 9:12,2014/8/1 9:20,387,Centre St & Chambers St,40.71273266,-74.0046073,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15031,Subscriber,1978,2
561,2014/8/1 9:12,2014/8/1 9:22,504,1 Ave & E 15 St,40.73221853,-73.98165557,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16575,Subscriber,1979,1
749,2014/8/1 9:12,2014/8/1 9:25,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,14713,Subscriber,1990,1
751,2014/8/1 9:12,2014/8/1 9:25,450,W 49 St & 8 Ave,40.76227205,-73.98788205,116,W 17 St & 8 Ave,40.74177603,-74.00149746,20924,Subscriber,1985,1
308,2014/8/1 9:13,2014/8/1 9:18,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,17566,Subscriber,1968,1
1465,2014/8/1 9:13,2014/8/1 9:37,428,E 3 St & 1 Ave,40.72467721,-73.98783413,153,E 40 St & 5 Ave,40.75206231,-73.9816324,20064,Subscriber,1942,1
222,2014/8/1 9:13,2014/8/1 9:16,474,5 Ave & E 29 St,40.7451677,-73.98683077,379,W 31 St & 7 Ave,40.749156,-73.9916,14550,Subscriber,1967,1
1889,2014/8/1 9:13,2014/8/1 9:44,485,W 37 St & 5 Ave,40.75038009,-73.98338988,515,W 43 St & 10 Ave,40.76009437,-73.99461843,15879,Subscriber,1975,1
427,2014/8/1 9:13,2014/8/1 9:20,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,498,Broadway & W 32 St,40.74854862,-73.98808416,16094,Subscriber,1981,1
634,2014/8/1 9:13,2014/8/1 9:23,265,Stanton St & Chrystie St,40.72229346,-73.99147535,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,19752,Subscriber,1990,1
462,2014/8/1 9:13,2014/8/1 9:20,475,E 16 St & Irving Pl,40.73524276,-73.98758561,476,E 31 St & 3 Ave,40.74394314,-73.97966069,21149,Subscriber,1963,2
270,2014/8/1 9:13,2014/8/1 9:17,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,363,West Thames St,40.70834698,-74.01713445,18560,Subscriber,1966,2
507,2014/8/1 9:13,2014/8/1 9:21,379,W 31 St & 7 Ave,40.749156,-73.9916,402,Broadway & E 22 St,40.7403432,-73.98955109,21045,Subscriber,1981,1
445,2014/8/1 9:13,2014/8/1 9:20,285,Broadway & E 14 St,40.73454567,-73.99074142,303,Mercer St & Spring St,40.72362738,-73.99949601,20511,Subscriber,1979,2
594,2014/8/1 9:13,2014/8/1 9:23,521,8 Ave & W 31 St,40.75044999,-73.99481051,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,18521,Subscriber,1973,1
461,2014/8/1 9:13,2014/8/1 9:20,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,19605,Subscriber,1961,1
450,2014/8/1 9:13,2014/8/1 9:20,2008,Little West St & 1 Pl,40.70569254,-74.01677685,309,Murray St & West St,40.7149787,-74.013012,17391,Subscriber,1984,1
125,2014/8/1 9:13,2014/8/1 9:15,435,W 21 St & 6 Ave,40.74173969,-73.99415556,168,W 18 St & 6 Ave,40.73971301,-73.99456405,15215,Subscriber,1977,1
434,2014/8/1 9:13,2014/8/1 9:20,128,MacDougal St & Prince St,40.72710258,-74.00297088,405,Washington St & Gansevoort St,40.739323,-74.008119,20179,Subscriber,1988,1
997,2014/8/1 9:13,2014/8/1 9:29,394,E 9 St & Avenue C,40.72521311,-73.97768752,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,20622,Subscriber,1991,1
1858,2014/8/1 9:13,2014/8/1 9:44,466,W 25 St & 6 Ave,40.74395411,-73.99144871,147,Greenwich St & Warren St,40.71542197,-74.01121978,19861,Subscriber,1976,1
1060,2014/8/1 9:13,2014/8/1 9:31,293,Lafayette St & E 8 St,40.73028666,-73.9907647,510,W 51 St & 6 Ave,40.7606597,-73.98042047,18604,Subscriber,1963,2
892,2014/8/1 9:13,2014/8/1 9:28,489,10 Ave & W 28 St,40.75066386,-74.00176802,485,W 37 St & 5 Ave,40.75038009,-73.98338988,16914,Subscriber,1991,2
1044,2014/8/1 9:13,2014/8/1 9:30,385,E 55 St & 2 Ave,40.75797322,-73.96603308,466,W 25 St & 6 Ave,40.74395411,-73.99144871,15211,Subscriber,1970,1
325,2014/8/1 9:13,2014/8/1 9:18,478,11 Ave & W 41 St,40.76030096,-73.99884222,529,W 42 St & 8 Ave,40.7575699,-73.99098507,18696,Subscriber,1971,1
395,2014/8/1 9:13,2014/8/1 9:20,498,Broadway & W 32 St,40.74854862,-73.98808416,536,1 Ave & E 30 St,40.74144387,-73.97536082,20336,Subscriber,1962,1
427,2014/8/1 9:13,2014/8/1 9:20,173,Broadway & W 49 St,40.76064679,-73.98442659,228,E 48 St & 3 Ave,40.7546011,-73.97187886,20505,Subscriber,1986,1
610,2014/8/1 9:13,2014/8/1 9:23,528,2 Ave & E 31 St,40.74290902,-73.97706058,402,Broadway & E 22 St,40.7403432,-73.98955109,15930,Subscriber,1978,2
485,2014/8/1 9:13,2014/8/1 9:21,3002,South End Ave & Liberty St,40.711512,-74.015756,415,Pearl St & Hanover Square,40.7047177,-74.00926027,20800,Subscriber,1986,1
368,2014/8/1 9:13,2014/8/1 9:19,375,Mercer St & Bleecker St,40.72679454,-73.99695094,325,E 19 St & 3 Ave,40.73624527,-73.98473765,19084,Subscriber,1983,1
890,2014/8/1 9:13,2014/8/1 9:28,358,Christopher St & Greenwich St,40.73291553,-74.00711384,497,E 17 St & Broadway,40.73704984,-73.99009296,18965,Subscriber,1963,2
396,2014/8/1 9:13,2014/8/1 9:20,505,6 Ave & W 33 St,40.74901271,-73.98848395,477,W 41 St & 8 Ave,40.75640548,-73.9900262,21127,Subscriber,1968,1
374,2014/8/1 9:13,2014/8/1 9:19,483,E 12 St & 3 Ave,40.73223272,-73.98889957,402,Broadway & E 22 St,40.7403432,-73.98955109,18606,Subscriber,1986,1
878,2014/8/1 9:13,2014/8/1 9:28,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,526,E 33 St & 5 Ave,40.74765947,-73.98490707,21517,Subscriber,1983,2
1328,2014/8/1 9:13,2014/8/1 9:35,536,1 Ave & E 30 St,40.74144387,-73.97536082,499,Broadway & W 60 St,40.76915505,-73.98191841,18645,Subscriber,1971,1
279,2014/8/1 9:13,2014/8/1 9:18,265,Stanton St & Chrystie St,40.72229346,-73.99147535,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,18506,Subscriber,1987,2
726,2014/8/1 9:13,2014/8/1 9:25,340,Madison St & Clinton St,40.71269042,-73.98776323,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16469,Subscriber,1990,1
434,2014/8/1 9:13,2014/8/1 9:21,223,W 13 St & 7 Ave,40.73781509,-73.99994661,491,E 24 St & Park Ave S,40.74096374,-73.98602213,20203,Subscriber,1991,1
804,2014/8/1 9:13,2014/8/1 9:27,523,W 38 St & 8 Ave,40.75466591,-73.99138152,472,E 32 St & Park Ave,40.7457121,-73.98194829,21364,Subscriber,1948,1
394,2014/8/1 9:13,2014/8/1 9:20,379,W 31 St & 7 Ave,40.749156,-73.9916,546,E 30 St & Park Ave S,40.74444921,-73.98303529,18189,Subscriber,1972,1
1063,2014/8/1 9:13,2014/8/1 9:31,499,Broadway & W 60 St,40.76915505,-73.98191841,167,E 39 St & 3 Ave,40.7489006,-73.97604882,15320,Subscriber,1973,2
1319,2014/8/1 9:13,2014/8/1 9:35,426,West St & Chambers St,40.71754834,-74.01322069,72,W 52 St & 11 Ave,40.76727216,-73.99392888,15653,Customer,\N,0
898,2014/8/1 9:13,2014/8/1 9:28,305,E 58 St & 3 Ave,40.76095756,-73.96724467,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16142,Subscriber,1973,2
352,2014/8/1 9:13,2014/8/1 9:19,405,Washington St & Gansevoort St,40.739323,-74.008119,347,W Houston St & Hudson St,40.72873888,-74.00748842,16175,Subscriber,1982,1
1243,2014/8/1 9:13,2014/8/1 9:34,2012,E 27 St & 1 Ave,40.739445,-73.976806,173,Broadway & W 49 St,40.76064679,-73.98442659,20705,Subscriber,1976,1
793,2014/8/1 9:13,2014/8/1 9:27,442,W 27 St & 7 Ave,40.746647,-73.993915,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,20241,Subscriber,1960,1
734,2014/8/1 9:14,2014/8/1 9:26,504,1 Ave & E 15 St,40.73221853,-73.98165557,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,14634,Subscriber,1984,1
750,2014/8/1 9:14,2014/8/1 9:26,504,1 Ave & E 15 St,40.73221853,-73.98165557,486,Broadway & W 29 St,40.7462009,-73.98855723,14763,Subscriber,1980,1
630,2014/8/1 9:14,2014/8/1 9:24,435,W 21 St & 6 Ave,40.74173969,-73.99415556,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17521,Subscriber,1989,1
1115,2014/8/1 9:14,2014/8/1 9:32,385,E 55 St & 2 Ave,40.75797322,-73.96603308,494,W 26 St & 8 Ave,40.74734825,-73.99723551,17181,Subscriber,1983,2
1063,2014/8/1 9:14,2014/8/1 9:31,530,11 Ave & W 59 St,40.771522,-73.990541,212,W 16 St & The High Line,40.74334935,-74.00681753,17408,Subscriber,1980,1
266,2014/8/1 9:14,2014/8/1 9:18,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,462,W 22 St & 10 Ave,40.74691959,-74.00451887,20081,Subscriber,1990,1
348,2014/8/1 9:14,2014/8/1 9:19,494,W 26 St & 8 Ave,40.74734825,-73.99723551,448,W 37 St & 10 Ave,40.75660359,-73.9979009,20787,Subscriber,1973,1
478,2014/8/1 9:14,2014/8/1 9:22,347,W Houston St & Hudson St,40.72873888,-74.00748842,251,Mott St & Prince St,40.72317958,-73.99480012,16166,Subscriber,1986,2
940,2014/8/1 9:14,2014/8/1 9:29,473,Rivington St & Chrystie St,40.72110063,-73.9919254,476,E 31 St & 3 Ave,40.74394314,-73.97966069,16466,Subscriber,1974,1
1340,2014/8/1 9:14,2014/8/1 9:36,266,Avenue D & E 8 St,40.72368361,-73.97574813,505,6 Ave & W 33 St,40.74901271,-73.98848395,18984,Subscriber,1970,2
1053,2014/8/1 9:14,2014/8/1 9:31,545,E 23 St & 1 Ave,40.736502,-73.97809472,347,W Houston St & Hudson St,40.72873888,-74.00748842,21422,Subscriber,1975,1
297,2014/8/1 9:14,2014/8/1 9:19,297,E 15 St & 3 Ave,40.734232,-73.986923,491,E 24 St & Park Ave S,40.74096374,-73.98602213,20812,Subscriber,1985,1
309,2014/8/1 9:14,2014/8/1 9:19,262,Washington Park,40.69178232,-73.97372989,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,17026,Subscriber,1984,1
736,2014/8/1 9:14,2014/8/1 9:26,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,392,Jay St & Tech Pl,40.695065,-73.987167,21372,Customer,\N,0
386,2014/8/1 9:14,2014/8/1 9:20,512,W 29 St & 9 Ave,40.7500727,-73.99839279,404,9 Ave & W 14 St,40.7405826,-74.00550867,17779,Subscriber,1956,1
621,2014/8/1 9:14,2014/8/1 9:24,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,479,9 Ave & W 45 St,40.76019252,-73.9912551,19354,Subscriber,1981,1
1354,2014/8/1 9:14,2014/8/1 9:36,441,E 52 St & 2 Ave,40.756014,-73.967416,422,W 59 St & 10 Ave,40.770513,-73.988038,17429,Subscriber,1956,2
270,2014/8/1 9:14,2014/8/1 9:18,341,Stanton St & Mangin St,40.71782143,-73.97628939,502,Henry St & Grand St,40.714215,-73.981346,18925,Subscriber,1987,1
740,2014/8/1 9:14,2014/8/1 9:26,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,457,Broadway & W 58 St,40.76695317,-73.98169333,15538,Subscriber,1978,1
831,2014/8/1 9:14,2014/8/1 9:28,521,8 Ave & W 31 St,40.75044999,-73.99481051,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15161,Subscriber,1954,1
1534,2014/8/1 9:14,2014/8/1 9:40,228,E 48 St & 3 Ave,40.7546011,-73.97187886,484,W 44 St & 5 Ave,40.75500254,-73.98014437,18039,Subscriber,1976,1
538,2014/8/1 9:14,2014/8/1 9:23,458,11 Ave & W 27 St,40.751396,-74.005226,116,W 17 St & 8 Ave,40.74177603,-74.00149746,16076,Subscriber,1982,1
1104,2014/8/1 9:14,2014/8/1 9:32,532,S 5 Pl & S 4 St,40.710451,-73.960876,348,W Broadway & Spring St,40.72490985,-74.00154702,20351,Subscriber,1981,1
2154,2014/8/1 9:14,2014/8/1 9:50,406,Hicks St & Montague St,40.69512845,-73.99595065,454,E 51 St & 1 Ave,40.75455731,-73.96592976,20219,Subscriber,1981,1
435,2014/8/1 9:14,2014/8/1 9:21,345,W 13 St & 6 Ave,40.73649403,-73.99704374,483,E 12 St & 3 Ave,40.73223272,-73.98889957,19464,Subscriber,1980,1
1084,2014/8/1 9:14,2014/8/1 9:32,444,Broadway & W 24 St,40.7423543,-73.98915076,359,E 47 St & Park Ave,40.75510267,-73.97498696,16783,Subscriber,1977,1
469,2014/8/1 9:14,2014/8/1 9:22,468,Broadway & W 55 St,40.7652654,-73.98192338,362,Broadway & W 37 St,40.75172632,-73.98753523,17669,Subscriber,1985,1
541,2014/8/1 9:14,2014/8/1 9:23,342,Columbia St & Rivington St,40.71739973,-73.98016555,531,Forsyth St & Broome St,40.71893904,-73.99266288,17785,Subscriber,1962,2
511,2014/8/1 9:14,2014/8/1 9:23,497,E 17 St & Broadway,40.73704984,-73.99009296,225,W 14 St & The High Line,40.74195138,-74.00803013,16836,Subscriber,1986,1
566,2014/8/1 9:14,2014/8/1 9:24,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,20769,Subscriber,1972,1
786,2014/8/1 9:14,2014/8/1 9:27,517,E 41 St & Madison Ave,40.752141,-73.979782,449,W 52 St & 9 Ave,40.76461837,-73.98789473,19052,Subscriber,1983,1
347,2014/8/1 9:14,2014/8/1 9:20,434,9 Ave & W 18 St,40.74317449,-74.00366443,446,W 24 St & 7 Ave,40.74487634,-73.99529885,19689,Subscriber,1947,1
600,2014/8/1 9:14,2014/8/1 9:24,365,Fulton St & Grand Ave,40.68223166,-73.9614583,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,18924,Subscriber,1971,1
837,2014/8/1 9:14,2014/8/1 9:28,490,8 Ave & W 33 St,40.751551,-73.993934,528,2 Ave & E 31 St,40.74290902,-73.97706058,18392,Subscriber,1961,1
766,2014/8/1 9:14,2014/8/1 9:27,368,Carmine St & 6 Ave,40.73038599,-74.00214988,306,Cliff St & Fulton St,40.70823502,-74.00530063,19843,Subscriber,1986,1
407,2014/8/1 9:14,2014/8/1 9:21,449,W 52 St & 9 Ave,40.76461837,-73.98789473,488,W 39 St & 9 Ave,40.75645824,-73.99372222,17030,Subscriber,1986,2
609,2014/8/1 9:14,2014/8/1 9:24,435,W 21 St & 6 Ave,40.74173969,-73.99415556,465,Broadway & W 41 St,40.75513557,-73.98658032,20955,Subscriber,1971,1
434,2014/8/1 9:14,2014/8/1 9:22,358,Christopher St & Greenwich St,40.73291553,-74.00711384,347,W Houston St & Hudson St,40.72873888,-74.00748842,20040,Subscriber,1969,1
461,2014/8/1 9:14,2014/8/1 9:22,508,W 46 St & 11 Ave,40.76341379,-73.99667444,510,W 51 St & 6 Ave,40.7606597,-73.98042047,18400,Subscriber,1981,1
699,2014/8/1 9:14,2014/8/1 9:26,491,E 24 St & Park Ave S,40.74096374,-73.98602213,359,E 47 St & Park Ave,40.75510267,-73.97498696,15042,Subscriber,1972,1
668,2014/8/1 9:14,2014/8/1 9:26,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,446,W 24 St & 7 Ave,40.74487634,-73.99529885,17748,Subscriber,1971,1
363,2014/8/1 9:14,2014/8/1 9:20,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17069,Subscriber,1971,1
304,2014/8/1 9:14,2014/8/1 9:19,403,E 2 St & 2 Ave,40.72502876,-73.99069656,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17378,Subscriber,1987,1
693,2014/8/1 9:14,2014/8/1 9:26,479,9 Ave & W 45 St,40.76019252,-73.9912551,442,W 27 St & 7 Ave,40.746647,-73.993915,17042,Subscriber,1967,1
623,2014/8/1 9:14,2014/8/1 9:25,238,Bank St & Washington St,40.7361967,-74.00859207,377,6 Ave & Canal St,40.72243797,-74.00566443,19718,Subscriber,1990,2
1399,2014/8/1 9:14,2014/8/1 9:38,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,532,S 5 Pl & S 4 St,40.710451,-73.960876,15923,Customer,\N,0
1084,2014/8/1 9:14,2014/8/1 9:33,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,348,W Broadway & Spring St,40.72490985,-74.00154702,15847,Subscriber,1992,2
762,2014/8/1 9:14,2014/8/1 9:27,434,9 Ave & W 18 St,40.74317449,-74.00366443,250,Lafayette St & Jersey St,40.72456089,-73.99565293,18807,Subscriber,1982,1
204,2014/8/1 9:15,2014/8/1 9:18,173,Broadway & W 49 St,40.76064679,-73.98442659,495,W 47 St & 10 Ave,40.76269882,-73.99301222,16180,Subscriber,1984,2
591,2014/8/1 9:15,2014/8/1 9:24,251,Mott St & Prince St,40.72317958,-73.99480012,405,Washington St & Gansevoort St,40.739323,-74.008119,16483,Subscriber,1989,1
601,2014/8/1 9:15,2014/8/1 9:25,504,1 Ave & E 15 St,40.73221853,-73.98165557,335,Washington Pl & Broadway,40.72903917,-73.99404649,20526,Subscriber,1958,2
247,2014/8/1 9:15,2014/8/1 9:19,511,E 14 St & Avenue B,40.72938685,-73.97772429,504,1 Ave & E 15 St,40.73221853,-73.98165557,17561,Subscriber,1990,2
1031,2014/8/1 9:15,2014/8/1 9:32,401,Allen St & Rivington St,40.72019576,-73.98997825,533,Broadway & W 39 St,40.75299641,-73.98721619,19700,Subscriber,1986,1
419,2014/8/1 9:15,2014/8/1 9:22,491,E 24 St & Park Ave S,40.74096374,-73.98602213,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,14819,Subscriber,1990,1
880,2014/8/1 9:15,2014/8/1 9:29,445,E 10 St & Avenue A,40.72740794,-73.98142006,128,MacDougal St & Prince St,40.72710258,-74.00297088,21236,Subscriber,1972,1
1203,2014/8/1 9:15,2014/8/1 9:35,302,Avenue D & E 3 St,40.72082834,-73.97793172,415,Pearl St & Hanover Square,40.7047177,-74.00926027,19443,Subscriber,1990,2
481,2014/8/1 9:15,2014/8/1 9:23,293,Lafayette St & E 8 St,40.73028666,-73.9907647,128,MacDougal St & Prince St,40.72710258,-74.00297088,16057,Subscriber,1975,1
345,2014/8/1 9:15,2014/8/1 9:20,293,Lafayette St & E 8 St,40.73028666,-73.9907647,168,W 18 St & 6 Ave,40.73971301,-73.99456405,19398,Subscriber,1987,1
408,2014/8/1 9:15,2014/8/1 9:22,173,Broadway & W 49 St,40.76064679,-73.98442659,228,E 48 St & 3 Ave,40.7546011,-73.97187886,21551,Subscriber,1956,1
667,2014/8/1 9:15,2014/8/1 9:26,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,392,Jay St & Tech Pl,40.695065,-73.987167,19540,Customer,\N,0
710,2014/8/1 9:15,2014/8/1 9:27,349,Rivington St & Ridge St,40.71850211,-73.98329859,268,Howard St & Centre St,40.71910537,-73.99973337,19368,Subscriber,1972,2
2359,2014/8/1 9:15,2014/8/1 9:54,265,Stanton St & Chrystie St,40.72229346,-73.99147535,499,Broadway & W 60 St,40.76915505,-73.98191841,14879,Subscriber,1960,1
427,2014/8/1 9:15,2014/8/1 9:22,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,492,W 33 St & 7 Ave,40.75019995,-73.99093085,19863,Subscriber,1976,2
